Gene stable ID	Transcript stable ID	TAIR ID	TAIR Gene Name ID
AT1G22130	AT1G22130.1	AT1G22130	AGL104
AT1G43080	AT1G43080.1	AT1G43080	
AT4G04415	AT4G04415.1		
AT1G06430	AT1G06430.2	AT1G06430	FTSH8
AT1G06430	AT1G06430.3	AT1G06430	FTSH8
AT1G06430	AT1G06430.1	AT1G06430	FTSH8
AT4G09880	AT4G09880.1	AT4G09880	
AT4G02530	AT4G02530.2	AT4G02530	
AT4G02530	AT4G02530.3	AT4G02530	
AT4G02530	AT4G02530.1	AT4G02530	
AT1G70000	AT1G70000.2	AT1G70000	
AT1G70000	AT1G70000.1	AT1G70000	
AT5G42610	AT5G42610.1	AT5G42610	
AT2G02493	AT2G02493.1		
AT1G76260	AT1G76260.1	AT1G76260	DWA2
AT4G20400	AT4G20400.1	AT4G20400	JMJ14
AT4G20400	AT4G20400.2	AT4G20400	JMJ14
AT1G49330	AT1G49330.1	AT1G49330	
AT2G36390	AT2G36390.1	AT2G36390	SBE2.1
AT5G56160	AT5G56160.3	AT5G56160	
AT5G56160	AT5G56160.2	AT5G56160	
AT5G56160	AT5G56160.1	AT5G56160	
AT5G56000	AT5G56000.1	AT5G56000	Hsp81.4
AT3G58660	AT3G58660.1	AT3G58660	
AT2G23620	AT2G23620.1	AT2G23620	ATMES1
AT3G04410	AT3G04410.1	AT3G04410	
AT3G49045	AT3G49045.1		
AT3G07840	AT3G07840.1	AT3G07840	
AT3G43660	AT3G43660.1	AT3G43660	
AT4G02195	AT4G02195.1	AT4G02195	SYP42
AT3G25640	AT3G25640.1	AT3G25640	
AT3G25640	AT3G25640.2	AT3G25640	
AT3G53230	AT3G53230.1	AT3G53230	
AT1G05805	AT1G05805.1	AT1G05805	
AT2G21190	AT2G21190.1	AT2G21190	
AT5G46290	AT5G46290.3	AT5G46290	KASI
AT5G46290	AT5G46290.2	AT5G46290	KASI
AT5G46290	AT5G46290.1	AT5G46290	KASI
AT5G45390	AT5G45390.1	AT5G45390	CLPP4
AT3G43750	AT3G43750.1	AT3G43750	
AT5G37830	AT5G37830.1	AT5G37830	OXP1
AT4G12700	AT4G12700.1	AT4G12700	
AT1G20740	AT1G20740.1	AT1G20740	
AT1G20740	AT1G20740.2	AT1G20740	
AT1G52900	AT1G52900.1	AT1G52900	
AT3G58770	AT3G58770.1	AT3G58770	
AT1G43810	AT1G43810.1	AT1G43810	
AT3G54360	AT3G54360.2	AT3G54360	
AT3G54360	AT3G54360.1	AT3G54360	
AT4G38420	AT4G38420.3	AT4G38420	sks9
AT4G38420	AT4G38420.1	AT4G38420	sks9
AT4G38420	AT4G38420.2	AT4G38420	sks9
AT3G09480	AT3G09480.1	AT3G09480	
AT5G61980	AT5G61980.1	AT5G61980	AGD1
AT5G27720	AT5G27720.1	AT5G27720	emb1644
AT4G34440	AT4G34440.1	AT4G34440	
AT4G34440	AT4G34440.2	AT4G34440	
AT5G27945	AT5G27945.1	AT5G27945	
AT1G21864	AT1G21864.1	AT1G21864	
AT3G03620	AT3G03620.1	AT3G03620	
AT3G03620	AT3G03620.2	AT3G03620	
AT3G05610	AT3G05610.1	AT3G05610	
AT1G01305	AT1G01305.1	AT1G01305	
AT1G16890	AT1G16890.2	AT1G16890	UBC36
AT1G16890	AT1G16890.1	AT1G16890	UBC36
AT1G16890	AT1G16890.3	AT1G16890	UBC36
AT5G57840	AT5G57840.1	AT5G57840	
AT1G62940	AT1G62940.1	AT1G62940	ACOS5
AT5G65660	AT5G65660.1	AT5G65660	
AT5G02530	AT5G02530.2	AT5G02530	
AT5G02530	AT5G02530.1	AT5G02530	
AT2G27880	AT2G27880.1	AT2G27880	AGO5
AT3G27330	AT3G27330.1	AT3G27330	
AT5G61830	AT5G61830.2	AT5G61830	
AT5G61830	AT5G61830.1	AT5G61830	
AT4G37280	AT4G37280.1	AT4G37280	
AT5G18930	AT5G18930.1	AT5G18930	BUD2
AT3G15160	AT3G15160.2	AT3G15160	
AT3G15160	AT3G15160.1	AT3G15160	
AT4G39540	AT4G39540.1	AT4G39540	SK2
AT4G39540	AT4G39540.3	AT4G39540	SK2
AT4G39540	AT4G39540.2	AT4G39540	SK2
AT1G20923	AT1G20923.1		
AT5G28320	AT5G28320.1	AT5G28320	
AT4G18790	AT4G18790.1	AT4G18790	NRAMP5
AT1G77390	AT1G77390.1	AT1G77390	TAM
AT3G62960	AT3G62960.1	AT3G62960	
AT3G16940	AT3G16940.1	AT3G16940	
AT3G16940	AT3G16940.3	AT3G16940	
AT3G16940	AT3G16940.2	AT3G16940	
AT3G15110	AT3G15110.1	AT3G15110	
AT3G26160	AT3G26160.1	AT3G26160	CYP71B17
AT3G27620	AT3G27620.1	AT3G27620	AOX1C
AT4G34320	AT4G34320.1	AT4G34320	
AT4G34320	AT4G34320.2	AT4G34320	
AT2G40800	AT2G40800.1	AT2G40800	
AT2G40800	AT2G40800.2	AT2G40800	
AT5G28410	AT5G28410.1	AT5G28410	
AT1G30455	AT1G30455.1	AT1G30455	
AT3G44753	AT3G44753.1		
AT3G44753	AT3G44753.2		
AT1G33355	AT1G33355.1		
AT1G23110	AT1G23110.2	AT1G23110	
AT1G23110	AT1G23110.5	AT1G23110	
AT1G23110	AT1G23110.3	AT1G23110	
AT1G23110	AT1G23110.6	AT1G23110	
AT1G23110	AT1G23110.1	AT1G23110	
AT1G23110	AT1G23110.4	AT1G23110	
AT1G23110	AT1G23110.7	AT1G23110	
AT1G20970	AT1G20970.1	AT1G20970	
AT4G26770	AT4G26770.1	AT4G26770	
AT5G67580	AT5G67580.1	AT5G67580	TRB2
AT5G67580	AT5G67580.2	AT5G67580	TRB2
AT4G24175	AT4G24175.2	AT4G24175	
AT4G24175	AT4G24175.1	AT4G24175	
AT2G46990	AT2G46990.2	AT2G46990	IAA20
AT2G46990	AT2G46990.1	AT2G46990	IAA20
AT5G66055	AT5G66055.2	AT5G66055	EMB2036
AT5G66055	AT5G66055.1	AT5G66055	EMB2036
AT5G66055	AT5G66055.2	AT5G66055	EMB16
AT5G66055	AT5G66055.1	AT5G66055	EMB16
AT5G44620	AT5G44620.1	AT5G44620	CYP706A3
AT5G18790	AT5G18790.1	AT5G18790	
AT2G17020	AT2G17020.2	AT2G17020	
AT2G17020	AT2G17020.1	AT2G17020	
AT2G17020	AT2G17020.3	AT2G17020	
AT2G06010	AT2G06010.1	AT2G06010	ORG4
AT1G02700	AT1G02700.1	AT1G02700	
AT4G11750	AT4G11750.1	AT4G11750	
AT4G31440	AT4G31440.1	AT4G31440	
AT1G70340	AT1G70340.1	AT1G70340	
AT4G06583	AT4G06583.1	AT4G06583	
AT4G06583	AT4G06583.2	AT4G06583	
AT2G19750	AT2G19750.1	AT2G19750	
AT3G06090	AT3G06090.1	AT3G06090	
AT4G03000	AT4G03000.6	AT4G03000	
AT4G03000	AT4G03000.5	AT4G03000	
AT4G03000	AT4G03000.2	AT4G03000	
AT4G03000	AT4G03000.1	AT4G03000	
AT4G03000	AT4G03000.3	AT4G03000	
AT4G03000	AT4G03000.4	AT4G03000	
AT5G41100	AT5G41100.2	AT5G41100	
AT5G41100	AT5G41100.1	AT5G41100	
AT1G09950	AT1G09950.1	AT1G09950	RAS1
AT5G48620	AT5G48620.5	AT5G48620	
AT5G48620	AT5G48620.3	AT5G48620	
AT5G48620	AT5G48620.2	AT5G48620	
AT5G48620	AT5G48620.4	AT5G48620	
AT5G48620	AT5G48620.1	AT5G48620	
AT5G48620	AT5G48620.6	AT5G48620	
AT4G11330	AT4G11330.1	AT4G11330	ATMPK5
AT2G03350	AT2G03350.1	AT2G03350	
AT5G59940	AT5G59940.1	AT5G59940	
AT3G09070	AT3G09070.1	AT3G09070	
AT5G65280	AT5G65280.1	AT5G65280	GCL1
AT5G65280	AT5G65280.2	AT5G65280	GCL1
AT1G66045	AT1G66045.1	AT1G66045	
AT2G37210	AT2G37210.1	AT2G37210	
AT2G37210	AT2G37210.2	AT2G37210	
AT3G02580	AT3G02580.1	AT3G02580	STE1
AT5G08680	AT5G08680.1	AT5G08680	
AT1G77860	AT1G77860.1	AT1G77860	KOM
AT1G77860	AT1G77860.2	AT1G77860	KOM
AT1G21160	AT1G21160.1	AT1G21160	
AT2G47530	AT2G47530.1	AT2G47530	
AT5G53230	AT5G53230.1	AT5G53230	
AT2G26100	AT2G26100.2	AT2G26100	
AT2G26100	AT2G26100.1	AT2G26100	
AT5G40010	AT5G40010.1	AT5G40010	AATP1
AT2G32790	AT2G32790.1	AT2G32790	
AT3G22400	AT3G22400.1	AT3G22400	LOX5
AT5G35560	AT5G35560.2	AT5G35560	
AT5G35560	AT5G35560.1	AT5G35560	
AT1G06360	AT1G06360.2	AT1G06360	
AT1G06360	AT1G06360.1	AT1G06360	
AT5G39130	AT5G39130.1	AT5G39130	
AT1G43890	AT1G43890.2	AT1G43890	ATRAB18
AT1G43890	AT1G43890.1	AT1G43890	ATRAB18
AT1G43890	AT1G43890.3	AT1G43890	ATRAB18
AT1G75360	AT1G75360.1	AT1G75360	
AT1G75360	AT1G75360.2	AT1G75360	
AT3G14160	AT3G14160.1	AT3G14160	
AT3G14172	AT3G14172.2	AT3G14172	
AT3G14172	AT3G14172.3	AT3G14172	
AT3G14172	AT3G14172.1	AT3G14172	
AT2G20830	AT2G20830.4	AT2G20830	
AT2G20830	AT2G20830.1	AT2G20830	
AT2G20830	AT2G20830.3	AT2G20830	
AT2G20830	AT2G20830.5	AT2G20830	
AT2G20830	AT2G20830.6	AT2G20830	
AT2G20830	AT2G20830.2	AT2G20830	
AT1G29410	AT1G29410.6	AT1G29410	PAI3
AT1G29410	AT1G29410.2	AT1G29410	PAI3
AT1G29410	AT1G29410.3	AT1G29410	PAI3
AT1G29410	AT1G29410.5	AT1G29410	PAI3
AT1G29410	AT1G29410.7	AT1G29410	PAI3
AT1G29410	AT1G29410.4	AT1G29410	PAI3
AT1G29410	AT1G29410.1	AT1G29410	PAI3
AT4G06534	AT4G06534.1	AT4G06534	
AT3G07450	AT3G07450.1	AT3G07450	
AT5G47040	AT5G47040.1	AT5G47040	LON2
AT1G79060	AT1G79060.1	AT1G79060	
AT1G01280	AT1G01280.1	AT1G01280	CYP703A2
AT4G09000	AT4G09000.1	AT4G09000	GRF1
AT4G09000	AT4G09000.2	AT4G09000	GRF1
AT5G16700	AT5G16700.1	AT5G16700	
AT1G52950	AT1G52950.1	AT1G52950	
AT4G29490	AT4G29490.1	AT4G29490	
AT1G22170	AT1G22170.1	AT1G22170	
AT1G22170	AT1G22170.2	AT1G22170	
AT1G21520	AT1G21520.1	AT1G21520	
AT3G03670	AT3G03670.1	AT3G03670	
AT5G38747	AT5G38747.1		
AT5G26810	AT5G26810.1	AT5G26810	
AT1G10730	AT1G10730.1	AT1G10730	
AT5G19990	AT5G19990.2	AT5G19990	RPT6A
AT5G19990	AT5G19990.3	AT5G19990	RPT6A
AT5G19990	AT5G19990.1	AT5G19990	RPT6A
AT4G05350	AT4G05350.1	AT4G05350	
AT5G46350	AT5G46350.1	AT5G46350	WRKY8
AT4G01245	AT4G01245.1	AT4G01245	
AT4G33240	AT4G33240.7	AT4G33240	FAB1A
AT4G33240	AT4G33240.1	AT4G33240	FAB1A
AT4G33240	AT4G33240.6	AT4G33240	FAB1A
AT4G33240	AT4G33240.4	AT4G33240	FAB1A
AT4G33240	AT4G33240.2	AT4G33240	FAB1A
AT4G33240	AT4G33240.3	AT4G33240	FAB1A
AT4G33240	AT4G33240.5	AT4G33240	FAB1A
AT4G32130	AT4G32130.1	AT4G32130	
AT1G07880	AT1G07880.1	AT1G07880	ATMPK13
AT1G07880	AT1G07880.2	AT1G07880	ATMPK13
AT1G79030	AT1G79030.2	AT1G79030	
AT1G79030	AT1G79030.1	AT1G79030	
AT1G11930	AT1G11930.1	AT1G11930	
AT1G11930	AT1G11930.2	AT1G11930	
AT5G26140	AT5G26140.3	AT5G26140	LOG9
AT5G26140	AT5G26140.2	AT5G26140	LOG9
AT5G26140	AT5G26140.1	AT5G26140	LOG9
AT4G02660	AT4G02660.1	AT4G02660	
AT4G02660	AT4G02660.3	AT4G02660	
AT4G02660	AT4G02660.2	AT4G02660	
AT1G49630	AT1G49630.5	AT1G49630	ATPREP2
AT1G49630	AT1G49630.2	AT1G49630	ATPREP2
AT1G49630	AT1G49630.1	AT1G49630	ATPREP2
AT1G49630	AT1G49630.3	AT1G49630	ATPREP2
AT1G49630	AT1G49630.4	AT1G49630	ATPREP2
AT1G09170	AT1G09170.5	AT1G09170	
AT1G09170	AT1G09170.2	AT1G09170	
AT1G09170	AT1G09170.8	AT1G09170	
AT1G09170	AT1G09170.6	AT1G09170	
AT1G09170	AT1G09170.7	AT1G09170	
AT1G09170	AT1G09170.4	AT1G09170	
AT1G09170	AT1G09170.1	AT1G09170	
AT1G09170	AT1G09170.3	AT1G09170	
AT5G39270	AT5G39270.1	AT5G39270	ATEXPA22
AT5G03340	AT5G03340.1	AT5G03340	
AT4G27500	AT4G27500.1	AT4G27500	PPI1
AT4G27500	AT4G27500.2	AT4G27500	PPI1
AT4G10150	AT4G10150.1	AT4G10150	
AT1G72240	AT1G72240.1	AT1G72240	
AT5G15250	AT5G15250.1	AT5G15250	FTSH6
AT5G15250	AT5G15250.2	AT5G15250	FTSH6
AT3G26190	AT3G26190.1	AT3G26190	CYP71B21
AT5G25520	AT5G25520.5	AT5G25520	
AT5G25520	AT5G25520.3	AT5G25520	
AT5G25520	AT5G25520.4	AT5G25520	
AT5G25520	AT5G25520.1	AT5G25520	
AT5G25520	AT5G25520.6	AT5G25520	
AT5G25520	AT5G25520.7	AT5G25520	
AT5G25520	AT5G25520.2	AT5G25520	
AT5G49500	AT5G49500.2	AT5G49500	
AT5G49500	AT5G49500.1	AT5G49500	
AT5G60690	AT5G60690.1	AT5G60690	REV
AT1G66600	AT1G66600.1	AT1G66600	WRKY63
AT3G04943	AT3G04943.1	AT3G04943	LCR41
AT1G54140	AT1G54140.1	AT1G54140	TAFII21
AT3G12775	AT3G12775.1	AT3G12775	
AT1G74480	AT1G74480.1	AT1G74480	
AT3G21100	AT3G21100.1	AT3G21100	
AT3G21100	AT3G21100.3	AT3G21100	
AT3G21100	AT3G21100.2	AT3G21100	
AT3G21100	AT3G21100.4	AT3G21100	
AT1G36623	AT1G36623.1		
AT3G22961	AT3G22961.1	AT3G22961	
AT2G41050	AT2G41050.4	AT2G41050	
AT2G41050	AT2G41050.5	AT2G41050	
AT2G41050	AT2G41050.2	AT2G41050	
AT2G41050	AT2G41050.3	AT2G41050	
AT2G41050	AT2G41050.1	AT2G41050	
AT5G47810	AT5G47810.1	AT5G47810	PFK2
AT3G55430	AT3G55430.1	AT3G55430	
AT3G10640	AT3G10640.2	AT3G10640	VPS60.1
AT3G10640	AT3G10640.1	AT3G10640	VPS60.1
AT5G41200	AT5G41200.1	AT5G41200	AGL75
AT3G09640	AT3G09640.1	AT3G09640	APX2
AT3G09640	AT3G09640.2	AT3G09640	APX2
AT1G15200	AT1G15200.3	AT1G15200	
AT1G15200	AT1G15200.2	AT1G15200	
AT1G15200	AT1G15200.4	AT1G15200	
AT1G15200	AT1G15200.1	AT1G15200	
AT1G24095	AT1G24095.1	AT1G24095	
AT1G24095	AT1G24095.2	AT1G24095	
AT4G02400	AT4G02400.1	AT4G02400	
AT5G61230	AT5G61230.1	AT5G61230	
AT3G55160	AT3G55160.3	AT3G55160	
AT3G55160	AT3G55160.1	AT3G55160	
AT3G55160	AT3G55160.2	AT3G55160	
AT1G73090	AT1G73090.1	AT1G73090	
AT1G73090	AT1G73090.2	AT1G73090	
AT3G16857	AT3G16857.2	AT3G16857	ARR1
AT3G16857	AT3G16857.1	AT3G16857	ARR1
AT3G16857	AT3G16857.3	AT3G16857	ARR1
AT5G51770	AT5G51770.1	AT5G51770	
AT5G01770	AT5G01770.3	AT5G01770	RAPTOR1A
AT5G01770	AT5G01770.5	AT5G01770	RAPTOR1A
AT5G01770	AT5G01770.2	AT5G01770	RAPTOR1A
AT5G01770	AT5G01770.1	AT5G01770	RAPTOR1A
AT5G01770	AT5G01770.4	AT5G01770	RAPTOR1A
AT2G02090	AT2G02090.1	AT2G02090	CHR19
AT5G37440	AT5G37440.1	AT5G37440	
AT5G18320	AT5G18320.1	AT5G18320	
AT1G04780	AT1G04780.1	AT1G04780	
AT2G44198	AT2G44198.1	AT2G44198	
AT2G04041	AT2G04041.1	AT2G04041	
AT1G68330	AT1G68330.1	AT1G68330	
AT2G30050	AT2G30050.1	AT2G30050	
AT5G10100	AT5G10100.4	AT5G10100	TPPI
AT5G10100	AT5G10100.1	AT5G10100	TPPI
AT5G10100	AT5G10100.2	AT5G10100	TPPI
AT5G10100	AT5G10100.3	AT5G10100	TPPI
AT4G04500	AT4G04500.1	AT4G04500	CRK37
AT4G04500	AT4G04500.3	AT4G04500	CRK37
AT4G04500	AT4G04500.2	AT4G04500	CRK37
AT3G27860	AT3G27860.1	AT3G27860	
AT3G27860	AT3G27860.2	AT3G27860	
AT3G24540	AT3G24540.1	AT3G24540	
AT3G54080	AT3G54080.1	AT3G54080	
AT3G56190	AT3G56190.1	AT3G56190	ALPHA-SNAP2
AT3G56190	AT3G56190.2	AT3G56190	ALPHA-SNAP2
AT4G28040	AT4G28040.2	AT4G28040	
AT4G28040	AT4G28040.4	AT4G28040	
AT4G28040	AT4G28040.3	AT4G28040	
AT4G28040	AT4G28040.5	AT4G28040	
AT4G28040	AT4G28040.1	AT4G28040	
AT1G34480	AT1G34480.1	AT1G34480	
AT2G36290	AT2G36290.2	AT2G36290	
AT2G36290	AT2G36290.1	AT2G36290	
AT3G53820	AT3G53820.1	AT3G53820	
AT5G42310	AT5G42310.1	AT5G42310	
AT3G09730	AT3G09730.2	AT3G09730	
AT3G09730	AT3G09730.3	AT3G09730	
AT3G09730	AT3G09730.1	AT3G09730	
AT4G12150	AT4G12150.1	AT4G12150	
AT2G23300	AT2G23300.1	AT2G23300	
AT1G76240	AT1G76240.1	AT1G76240	
AT5G44110	AT5G44110.2	AT5G44110	ATPOP1
AT5G44110	AT5G44110.1	AT5G44110	ATPOP1
AT5G44110	AT5G44110.4	AT5G44110	ATPOP1
AT5G44110	AT5G44110.3	AT5G44110	ATPOP1
AT1G20760	AT1G20760.1	AT1G20760	
AT1G56690	AT1G56690.1	AT1G56690	
AT4G01480	AT4G01480.2	AT4G01480	AtPPa5
AT4G01480	AT4G01480.1	AT4G01480	AtPPa5
AT4G31510	AT4G31510.1	AT4G31510	
AT3G60290	AT3G60290.1	AT3G60290	
AT5G13020	AT5G13020.3	AT5G13020	
AT5G13020	AT5G13020.1	AT5G13020	
AT5G13020	AT5G13020.2	AT5G13020	
AT4G37660	AT4G37660.1	AT4G37660	
AT1G17520	AT1G17520.4	AT1G17520	
AT1G17520	AT1G17520.2	AT1G17520	
AT1G17520	AT1G17520.3	AT1G17520	
AT1G17520	AT1G17520.1	AT1G17520	
AT3G09890	AT3G09890.1	AT3G09890	
AT3G09890	AT3G09890.2	AT3G09890	
AT3G11180	AT3G11180.1	AT3G11180	
AT3G11180	AT3G11180.2	AT3G11180	
AT2G25320	AT2G25320.2	AT2G25320	
AT2G25320	AT2G25320.3	AT2G25320	
AT2G25320	AT2G25320.1	AT2G25320	
AT5G22110	AT5G22110.2	AT5G22110	ATDPB2
AT5G22110	AT5G22110.1	AT5G22110	ATDPB2
AT4G31600	AT4G31600.1	AT4G31600	
AT4G31600	AT4G31600.2	AT4G31600	
AT4G14270	AT4G14270.2	AT4G14270	
AT4G14270	AT4G14270.1	AT4G14270	
AT2G03930	AT2G03930.2	AT2G03930	
AT1G76740	AT1G76740.1	AT1G76740	
AT1G78570	AT1G78570.1	AT1G78570	RHM1
AT1G09470	AT1G09470.3	AT1G09470	
AT1G09470	AT1G09470.1	AT1G09470	
AT1G09470	AT1G09470.2	AT1G09470	
AT1G77260	AT1G77260.1	AT1G77260	
AT1G50930	AT1G50930.1	AT1G50930	
AT1G50930	AT1G50930.2	AT1G50930	
AT5G24190	AT5G24190.1	AT5G24190	
AT2G32590	AT2G32590.1	AT2G32590	
AT2G20390	AT2G20390.1	AT2G20390	
AT2G20390	AT2G20390.2	AT2G20390	
AT2G35040	AT2G35040.2	AT2G35040	
AT2G35040	AT2G35040.1	AT2G35040	
AT4G34090	AT4G34090.2	AT4G34090	
AT4G34090	AT4G34090.1	AT4G34090	
AT4G34090	AT4G34090.3	AT4G34090	
AT1G12270	AT1G12270.1	AT1G12270	Hop1
AT5G60060	AT5G60060.1	AT5G60060	
AT3G22870	AT3G22870.1	AT3G22870	
AT5G24880	AT5G24880.1	AT5G24880	
AT3G18520	AT3G18520.3	AT3G18520	HDA15
AT3G18520	AT3G18520.2	AT3G18520	HDA15
AT3G18520	AT3G18520.4	AT3G18520	HDA15
AT3G18520	AT3G18520.1	AT3G18520	HDA15
AT4G01870	AT4G01870.2	AT4G01870	
AT4G01870	AT4G01870.1	AT4G01870	
AT1G68050	AT1G68050.1	AT1G68050	ADO3
AT1G66800	AT1G66800.1	AT1G66800	
AT2G20160	AT2G20160.1	AT2G20160	MEO
AT1G13330	AT1G13330.1	AT1G13330	AHP2
AT4G23260	AT4G23260.1	AT4G23260	CRK18
AT4G23260	AT4G23260.2	AT4G23260	CRK18
AT1G23970	AT1G23970.2	AT1G23970	
AT1G23970	AT1G23970.1	AT1G23970	
AT3G06630	AT3G06630.6	AT3G06630	
AT3G06630	AT3G06630.7	AT3G06630	
AT3G06630	AT3G06630.5	AT3G06630	
AT3G06630	AT3G06630.1	AT3G06630	
AT3G06630	AT3G06630.3	AT3G06630	
AT3G06630	AT3G06630.4	AT3G06630	
AT3G06630	AT3G06630.2	AT3G06630	
AT2G03140	AT2G03140.4	AT2G03140	
AT2G03140	AT2G03140.1	AT2G03140	
AT2G03140	AT2G03140.7	AT2G03140	
AT2G03140	AT2G03140.5	AT2G03140	
AT2G03140	AT2G03140.12	AT2G03140	
AT2G03140	AT2G03140.9	AT2G03140	
AT2G03140	AT2G03140.6	AT2G03140	
AT2G03140	AT2G03140.2	AT2G03140	
AT2G03140	AT2G03140.11	AT2G03140	
AT2G03140	AT2G03140.10	AT2G03140	
AT2G03140	AT2G03140.8	AT2G03140	
AT2G03140	AT2G03140.3	AT2G03140	
AT2G31620	AT2G31620.1	AT2G31620	
AT3G22920	AT3G22920.1	AT3G22920	
AT5G35740	AT5G35740.1	AT5G35740	
AT3G52580	AT3G52580.1	AT3G52580	
ATMG00860	ATMG00860.1	ATMG00860	ORF158
AT1G49720	AT1G49720.3	AT1G49720	ABF1
AT1G49720	AT1G49720.2	AT1G49720	ABF1
AT1G49720	AT1G49720.1	AT1G49720	ABF1
AT4G37550	AT4G37550.1	AT4G37550	
AT4G37550	AT4G37550.5	AT4G37550	
AT4G37550	AT4G37550.3	AT4G37550	
AT4G37550	AT4G37550.6	AT4G37550	
AT4G37550	AT4G37550.2	AT4G37550	
AT4G37550	AT4G37550.4	AT4G37550	
AT1G15290	AT1G15290.1	AT1G15290	
AT1G15290	AT1G15290.2	AT1G15290	
AT3G66658	AT3G66658.1	AT3G66658	ALDH22A1
AT3G66658	AT3G66658.2	AT3G66658	ALDH22A1
AT1G09580	AT1G09580.1	AT1G09580	
AT2G13550	AT2G13550.1	AT2G13550	
AT2G13550	AT2G13550.2	AT2G13550	
AT5G62500	AT5G62500.1	AT5G62500	ATEB1B
AT3G04560	AT3G04560.1	AT3G04560	
AT4G13110	AT4G13110.1	AT4G13110	
AT4G17505	AT4G17505.1	AT4G17505	
AT1G42970	AT1G42970.1	AT1G42970	GAPB
AT5G25610	AT5G25610.1	AT5G25610	RD22
AT2G13820	AT2G13820.3	AT2G13820	
AT2G13820	AT2G13820.1	AT2G13820	
AT2G13820	AT2G13820.2	AT2G13820	
AT1G53780	AT1G53780.3	AT1G53780	
AT1G53780	AT1G53780.4	AT1G53780	
AT1G53780	AT1G53780.1	AT1G53780	
AT1G53780	AT1G53780.2	AT1G53780	
AT1G26910	AT1G26910.2	AT1G26910	RPL10B
AT1G26910	AT1G26910.1	AT1G26910	RPL10B
AT3G07920	AT3G07920.1	AT3G07920	
AT5G22790	AT5G22790.1	AT5G22790	RER1
AT3G59760	AT3G59760.3	AT3G59760	OASC
AT3G59760	AT3G59760.1	AT3G59760	OASC
AT3G59760	AT3G59760.2	AT3G59760	OASC
AT4G36650	AT4G36650.1	AT4G36650	ATPBRP
AT4G36650	AT4G36650.2	AT4G36650	ATPBRP
AT2G46090	AT2G46090.1	AT2G46090	
AT2G06510	AT2G06510.2	AT2G06510	ATRPA1A
AT2G06510	AT2G06510.1	AT2G06510	ATRPA1A
AT1G07410	AT1G07410.1	AT1G07410	ATRABA2B
AT1G66345	AT1G66345.1	AT1G66345	
AT1G49670	AT1G49670.2	AT1G49670	NQR
AT1G49670	AT1G49670.1	AT1G49670	NQR
AT1G24610	AT1G24610.1	AT1G24610	
AT5G26900	AT5G26900.1	AT5G26900	
AT1G25300	AT1G25300.1	AT1G25300	
AT2G33350	AT2G33350.2	AT2G33350	
AT2G33350	AT2G33350.5	AT2G33350	
AT2G33350	AT2G33350.4	AT2G33350	
AT2G33350	AT2G33350.3	AT2G33350	
AT2G33350	AT2G33350.1	AT2G33350	
AT2G36800	AT2G36800.1	AT2G36800	DOGT1
AT5G51350	AT5G51350.1	AT5G51350	
AT1G21210	AT1G21210.1	AT1G21210	WAK4
AT5G66270	AT5G66270.1	AT5G66270	
AT5G53890	AT5G53890.1	AT5G53890	PSKR2
AT3G48185	AT3G48185.1	AT3G48185	
AT1G31260	AT1G31260.1	AT1G31260	ZIP10
AT1G77815	AT1G77815.1	AT1G77815	
AT3G19613	AT3G19613.1		
AT2G11045	AT2G11045.1		
AT3G29035	AT3G29035.1	AT3G29035	ATNAC3
AT2G43540	AT2G43540.1	AT2G43540	
AT3G62150	AT3G62150.1	AT3G62150	PGP21
AT3G62150	AT3G62150.2	AT3G62150	PGP21
AT3G62150	AT3G62150.3	AT3G62150	PGP21
AT1G47800	AT1G47800.1	AT1G47800	
AT1G44770	AT1G44770.1	AT1G44770	
AT1G44770	AT1G44770.2	AT1G44770	
AT1G68380	AT1G68380.1	AT1G68380	
AT1G01820	AT1G01820.1	AT1G01820	PEX11C
AT5G54000	AT5G54000.1	AT5G54000	
AT5G54000	AT5G54000.2	AT5G54000	
AT3G58070	AT3G58070.1	AT3G58070	GIS
AT1G50050	AT1G50050.1	AT1G50050	
AT1G50050	AT1G50050.2	AT1G50050	
AT2G13980	AT2G13980.1	AT2G13980	
AT3G13403	AT3G13403.1	AT3G13403	
AT1G74088	AT1G74088.2	AT1G74088	
AT1G74088	AT1G74088.1	AT1G74088	
AT4G02050	AT4G02050.1	AT4G02050	STP7
AT4G02050	AT4G02050.2	AT4G02050	STP7
AT1G27620	AT1G27620.1	AT1G27620	
AT4G25570	AT4G25570.2	AT4G25570	ACYB-2
AT4G25570	AT4G25570.1	AT4G25570	ACYB-2
AT5G03390	AT5G03390.1	AT5G03390	
AT3G58800	AT3G58800.1	AT3G58800	
AT2G34270	AT2G34270.1	AT2G34270	
AT4G26740	AT4G26740.1	AT4G26740	ATS1
AT1G63320	AT1G63320.1	AT1G63320	
AT4G08670	AT4G08670.1	AT4G08670	
AT5G57530	AT5G57530.1	AT5G57530	XTH12
AT5G22510	AT5G22510.1	AT5G22510	INV-E
AT5G22510	AT5G22510.2	AT5G22510	INV-E
AT2G01630	AT2G01630.3	AT2G01630	
AT2G01630	AT2G01630.2	AT2G01630	
AT2G01630	AT2G01630.1	AT2G01630	
AT3G46880	AT3G46880.2	AT3G46880	
AT3G46880	AT3G46880.1	AT3G46880	
AT5G13825	AT5G13825.1	AT5G13825	
AT1G21200	AT1G21200.2	AT1G21200	
